OrderNo,Barcode,TrnType,TrnPrice,TrnQty,TaxPer,TaxValue,DiscAmount,DiscPer,MRP
2834,8.3E+11,Sale,556.5,1,4,21.4,238.5,30,795
2835,9.7E+11,Sale,945,1,12.5,105,405,30,1350
2835,8.9E+12,Sale,696.5,1,4,26.79,298.5,30,995
2836,8.85E+11,Sale,1820,1,12.5,202.22,780,30,2600
2836,8.3E+11,Sale,840,1,4,32.31,360,30,1200
2837,8.3E+11,Sale,115.5,1,4,4.44,49.5,30,165
2838,8.3E+11,Sale,559.3,1,4,21.51,239.7,30,799
2839,8.85E+11,Sale,-489,-1,4,18.81,-210,30.04,699
2840,9.9E+11,Sale,2030,1,12.5,225.56,870,30,2900
2841,9.9E+11,Sale,157.5,1,4,6.06,67.5,30,225
2841,6.85E+11,Sale,-979,-1,4,37.65,0,0,979
2842,6.4E+11,Sale,849,1,4,32.65,0,0,849
2843,91204897657,Sale,693,1,12.5,77,297,30,990
2844,8.9E+12,Sale,766.5,1,4,29.48,328.5,30,1095
2845,8.9E+12,Sale,979,1,4,37.65,0,0,979
2845,9.9E+11,Sale,210,1,4,8.08,140,40,350
2846,8.9E+12,Sale,299,1,4,11.5,0,0,299
2846,8.3E+11,Sale,2940,1,12.5,326.67,1260,30,4200
2847,8.3E+11,Sale,227.5,1,4,8.75,97.5,30,325
2848,8.3E+11,Sale,279.3,1,4,10.74,119.7,30,399
2849,8.21E+11,Sale,1172.5,1,12.5,130.28,502.5,30,1675
2850,8.9E+12,Sale,115.5,1,4,4.44,49.5,30,165
2850,8.3E+11,Sale,490,1,4,18.85,210,30,700
2851,8.9E+12,Sale,1500,1,4,57.69,0,0,1500
2851,9.9E+11,Sale,420,1,4,16.15,0,0,420
2851,91209711897,Sale,420,1,4,16.15,0,0,420
2852,8.85E+11,Sale,1500,1,4,57.69,0,0,1500
2853,4E+11,Sale,599.2,1,12.5,66.58,149.8,20,749
2853,5E+11,Sale,525,1,4,20.19,225,30,750
2853,7.1E+11,Sale,299,1,4,11.5,0,0,299
2854,8.3E+11,Sale,999,1,4,38.42,0,0,999
2855,9.9E+11,Sale,1399,1,4,53.81,0,0,1399
2856,9.7E+11,Sale,976.5,1,4,37.56,418.5,30,1395
2856,8.3E+11,Sale,626.5,1,4,24.1,268.5,30,895
2857,8.3E+11,Sale,1046.5,1,4,40.25,448.5,30,1495
2858,8.3E+11,Sale,906.5,1,4,34.87,388.5,30,1295
2858,8.9E+12,Sale,696.5,1,4,26.79,298.5,30,995
2858,6.76E+11,Sale,486.5,1,4,18.71,208.5,30,695
2858,91205893238,Sale,696.5,1,4,26.79,298.5,30,995
2858,91205658400,Sale,416.5,1,4,16.02,178.5,30,595
2859,8.3E+11,Sale,979,1,4,37.65,0,0,979
2859,8.9E+12,Sale,700,1,4,26.92,0,0,700
2860,8.3E+11,Sale,850,1,4,32.69,0,0,850
2861,8.3E+11,Sale,649,1,4,24.96,0,0,649
2862,8.9E+12,Sale,629.3,1,4,24.2,269.7,30,899
2863,8.3E+11,Sale,1046.5,1,4,40.25,448.5,30,1495
2863,91204645890,Sale,486.5,1,4,18.71,208.5,30,695
2863,9.7E+11,Sale,1540,1,12.5,171.11,660,30,2200
2863,8.9E+12,Sale,4830,1,12.5,536.67,2070,30,6900
2864,5E+11,Sale,556.5,1,4,21.4,238.5,30,795
2865,91203670398,Sale,979,1,4,37.65,0,0,979
2865,9.12E+11,Sale,849,1,4,32.65,0,0,849
2865,8.9E+12,Sale,279.3,1,4,10.74,119.7,30,399
2865,9.7E+11,Sale,328,1,4,12.62,141,30.06,469
2865,8.3E+11,Sale,1820,1,12.5,202.22,780,30,2600
2866,91209174890,Sale,115.5,1,4,4.44,49.5,30,165
2867,8.3E+11,Sale,419,1,4,16.12,180,30.05,599
2868,8.9E+12,Sale,99,1,4,3.81,30,23.26,129
2869,91207503623,Sale,3990,1,12.5,443.33,1710,30,5700
2869,8.3E+11,Sale,210,1,4,8.08,90,30,300
2870,9.9E+11,Sale,489.3,1,4,18.82,209.7,30,699
2870,9.7E+11,Sale,629.3,1,4,24.2,269.7,30,899
2871,8.3E+11,Sale,696.5,1,4,26.79,298.5,30,995
2871,9.9E+11,Sale,4340,1,12.5,482.22,1860,30,6200
2871,9.7E+11,Sale,2450,1,12.5,272.22,1050,30,3500
2872,8.9E+12,Sale,258.3,1,4,9.93,110.7,30,369
2873,8.9E+12,Sale,5040,1,12.5,560,2160,30,7200
2874,8.3E+11,Sale,299,1,4,11.5,0,0,299
2874,9.7E+11,Sale,1189.3,1,4,45.74,509.7,30,1699
2875,8.3E+11,Sale,2450,1,12.5,272.22,1050,30,3500
2876,8.3E+11,Sale,949,1,4,36.5,0,0,949
2877,8.85E+11,Sale,1399,1,4,53.81,0,0,1399
2878,91205942769,Sale,849,1,4,32.65,0,0,849
2878,6.76E+11,Sale,629,1,4,24.19,270,30.03,899
2878,8.21E+11,Sale,549,1,4,21.12,0,0,549
2878,8.3E+11,Sale,384,1,4,14.77,165,30.05,549
2878,8.85E+11,Sale,384.3,1,4,14.78,164.7,30,549
2878,8.9E+12,Sale,2660,1,12.5,295.56,1140,30,3800
2879,9.7E+11,Sale,559.3,1,4,21.51,239.7,30,799
2880,9.12E+11,Sale,559,1,4,21.5,240,30.04,799
2881,6.4E+11,Sale,1399,1,4,53.81,0,0,1399
2882,8.3E+11,Sale,384.3,1,4,14.78,164.7,30,549
2883,8.3E+11,Sale,560,1,4,21.54,240,30,800
2884,8.9E+12,Sale,258,1,4,9.92,111,30.08,369
2885,8.3E+11,Sale,1382.5,1,12.5,153.61,592.5,30,1975
2885,8.9E+12,Sale,299,1,4,11.5,0,0,299
2886,8.3E+11,Sale,486.5,1,4,18.71,208.5,30,695
2887,8.3E+11,Sale,910,1,12.5,101.11,390,30,1300
2888,91201487394,Sale,489.3,1,4,18.82,209.7,30,699
2889,8.3E+11,Sale,693,1,12.5,77,297,30,990
2890,9.7E+11,Sale,276.5,1,4,10.63,118.5,30,395
2891,91203817755,Sale,693,1,12.5,77,297,30,990
2892,8.3E+11,Sale,486.5,1,4,18.71,208.5,30,695
2892,8.9E+12,Sale,521.5,1,4,20.06,223.5,30,745
2893,8.3E+11,Sale,350,1,12.5,38.89,150,30,500
2894,8.3E+11,Sale,300,1,12.5,33.33,200,40,500
2894,91205662605,Sale,357,1,4,13.73,238,40,595
2895,9.7E+11,Sale,199.2,1,4,7.66,49.8,20,249
2895,8.9E+12,Sale,3640,1,12.5,404.44,1560,30,5200
2896,8.3E+11,Sale,2450,1,12.5,272.22,1050,30,3500
2896,6.4E+11,Sale,693,1,12.5,77,297,30,990
2897,8.9E+12,Sale,2660,1,12.5,295.56,1140,30,3800
2898,8.9E+12,Sale,693,1,12.5,77,297,30,990
2899,9.7E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
2899,8.3E+11,Sale,-979,-1,4,37.65,0,0,979
2900,8.9E+12,Sale,849,1,4,32.65,0,0,849
2901,9.9E+11,Sale,115.5,1,4,4.44,49.5,30,165
2901,8.3E+11,Sale,949,1,4,36.5,0,0,949
2902,9.9E+11,Sale,849,1,4,32.65,0,0,849
2903,91208973500,Sale,4830,1,12.5,536.67,2070,30,6900
2904,3E+11,Sale,766.5,1,4,29.48,328.5,30,1095
2904,5E+11,Sale,700,1,12.5,77.78,300,30,1000
2905,91205687806,Sale,696.5,1,4,26.79,298.5,30,995
2906,9.7E+11,Sale,3080,1,12.5,342.22,1320,30,4400
2906,8.3E+11,Sale,3920,1,12.5,435.56,1680,30,5600
2907,6.4E+11,Sale,-2990,-1,12.5,332.22,0,0,2990
2907,8.3E+11,Sale,693,1,12.5,77,297,30,990
2908,8.3E+11,Sale,849,1,4,32.65,0,0,849
2909,8.3E+11,Sale,696.5,1,4,26.79,298.5,30,995
2909,8.85E+11,Sale,210,1,4,8.08,90,30,300
2910,8.3E+11,Sale,-314.3,-1,4,12.09,-134.7,30,449
2910,91208880907,Sale,416.5,1,4,16.02,178.5,30,595
2911,9.7E+11,Sale,-1043,-1,12.5,115.89,-447,30,1490
2911,8.9E+12,Sale,1312.5,1,12.5,145.83,562.5,30,1875
2911,8.85E+11,Sale,279.3,1,4,10.74,119.7,30,399
2911,8.3E+11,Sale,999,1,4,38.42,0,0,999
2912,8.85E+11,Sale,906.5,1,4,34.87,388.5,30,1295
2913,8.3E+11,Sale,525,1,4,20.19,225,30,750
2914,8.9E+12,Sale,1199,1,4,46.12,0,0,1199
2915,8.85E+11,Sale,-2030,-1,12.5,225.56,-870,30,2900
2916,8.85E+11,Sale,-1172.5,-1,12.5,130.28,-502.5,30,1675
2917,9.7E+11,Sale,1820,1,12.5,202.22,780,30,2600
2918,9.7E+11,Sale,2030,1,12.5,225.56,870,30,2900
2919,8.26E+11,Sale,416.5,1,4,16.02,178.5,30,595
2920,91203670237,Sale,258.3,1,4,9.93,110.7,30,369
2920,9.9E+11,Sale,2310,1,12.5,256.67,990,30,3300
2920,8.9E+12,Sale,2590,1,12.5,287.78,1110,30,3700
2921,8.3E+11,Sale,899,1,4,34.58,0,0,899
2922,8.3E+11,Sale,849,1,4,32.65,0,0,849
2923,8.3E+11,Sale,399,1,4,15.35,0,0,399
2923,8.9E+12,Sale,1199,1,4,46.12,0,0,1199
2924,8.3E+11,Sale,556.5,1,4,21.4,238.5,30,795
2925,8.85E+11,Sale,521.5,1,4,20.06,223.5,30,745
2926,9.7E+11,Sale,696.5,1,4,26.79,298.5,30,995
2927,9.7E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
2928,8.85E+11,Sale,849,1,4,32.65,0,0,849
2928,8.9E+12,Sale,3430,1,12.5,381.11,1470,30,4900
2928,9.7E+11,Sale,315,1,4,12.12,135,30,450
2929,9.7E+11,Sale,276.5,1,4,10.63,118.5,30,395
2930,8.3E+11,Sale,105,1,4,4.04,45,30,150
2930,8.9E+12,Sale,115.5,1,4,4.44,49.5,30,165
2931,6.77E+11,Sale,696.5,1,4,26.79,298.5,30,995
2931,8.3E+11,Sale,766.5,1,4,29.48,328.5,30,1095
2931,91203816253,Sale,570,1,4,21.92,380,40,950
2932,6.77E+11,Sale,420,1,4,16.15,180,30,600
2932,8.3E+11,Sale,486.5,1,4,18.71,208.5,30,695
2932,91203816253,Sale,1172.5,1,12.5,130.28,502.5,30,1675
2933,9.7E+11,Sale,1540,1,12.5,171.11,660,30,2200
2933,8.85E+11,Sale,1382.5,1,12.5,153.61,592.5,30,1975
2934,8.9E+12,Sale,115.5,1,4,4.44,49.5,30,165
2935,8.9E+12,Sale,1189.3,1,4,45.74,509.7,30,1699
2935,9.7E+11,Sale,629.3,1,4,24.2,269.7,30,899
2936,8.9E+12,Sale,328,1,4,12.62,141,30.06,469
2937,6.4E+11,Sale,174.3,1,4,6.7,74.7,30,249
2938,8.3E+11,Sale,2030,1,12.5,225.56,870,30,2900
2939,8.9E+12,Sale,314.3,1,4,12.09,134.7,30,449
2940,6.4E+11,Sale,-899,-1,4,34.58,0,0,899
2941,8.3E+11,Sale,599.2,1,12.5,66.58,149.8,20,749
2942,91203816253,Sale,629.3,1,4,24.2,269.7,30,899
2942,8.85E+11,Sale,649,1,4,24.96,0,0,649
2943,8.3E+11,Sale,1382.5,1,12.5,153.61,592.5,30,1975
2943,9.9E+11,Sale,2450,1,12.5,272.22,1050,30,3500
2944,6.4E+11,Sale,486.5,1,4,18.71,208.5,30,695
2945,8.85E+11,Sale,299,1,4,11.5,0,0,299
2946,6.76E+11,Sale,419,1,4,16.12,180,30.05,599
2946,8.3E+11,Sale,1199,1,4,46.12,0,0,1199
2947,9.7E+11,Sale,249,1,4,9.58,0,0,249
2947,8.26E+11,Sale,2450,1,12.5,272.22,1050,30,3500
2947,8.9E+12,Sale,1540,1,12.5,171.11,660,30,2200
2948,8.3E+11,Sale,99,1,4,3.81,30,23.26,129
2949,8.3E+11,Sale,-1500,-1,4,57.69,0,0,1500
2950,8.9E+12,Sale,346.5,1,4,13.33,148.5,30,495
2951,9.7E+11,Sale,1399,1,4,53.81,0,0,1399
2951,8.9E+12,Sale,599,1,4,23.04,0,0,599
2952,8.3E+11,Sale,591.5,1,4,22.75,253.5,30,845
2952,6.4E+11,Sale,276.5,1,4,10.63,118.5,30,395
2952,8.9E+12,Sale,1172.5,1,12.5,130.28,502.5,30,1675
2953,8.3E+11,Sale,1382.5,1,12.5,153.61,592.5,30,1975
2954,8.3E+11,Sale,2450,1,12.5,272.22,1050,30,3500
2955,8.3E+11,Sale,899,1,4,34.58,0,0,899
2956,8.3E+11,Sale,559,1,4,21.5,240,30.04,799
2957,8.3E+11,Sale,122.5,1,4,4.71,52.5,30,175
2958,8.85E+11,Sale,979,1,4,37.65,0,0,979
2958,8.9E+12,Sale,-1199,-1,4,46.12,0,0,1199
2959,8.3E+11,Sale,115.5,1,4,4.44,49.5,30,165
2959,8.9E+12,Sale,1199,1,4,46.12,0,0,1199
2960,8.85E+11,Sale,524,1,4,20.15,225,30.04,749
2961,8.3E+11,Sale,1199,1,4,46.12,0,0,1199
2961,6.66E+12,Sale,349,1,4,13.42,150,30.06,499
2962,9.7E+11,Sale,115.5,1,4,4.44,49.5,30,165
2963,8.3E+11,Sale,1820,1,12.5,202.22,780,30,2600
2964,8.85E+11,Sale,480,1,12.5,53.33,320,40,800
2965,8.3E+11,Sale,419,1,4,16.12,180,30.05,599
2965,8.9E+12,Sale,2320,1,12.5,257.78,580,20,2900
2965,9.7E+11,Sale,693,1,12.5,77,297,30,990
2965,91204516466,Sale,693,1,12.5,77,297,30,990
2966,8.3E+11,Sale,1540,1,12.5,171.11,660,30,2200
2966,8.85E+11,Sale,1820,1,12.5,202.22,780,30,2600
2967,91201514038,Sale,349,1,4,13.42,150,30.06,499
2967,8.3E+11,Sale,696.5,1,4,26.79,298.5,30,995
2968,8.9E+12,Sale,3640,1,12.5,404.44,1560,30,5200
2968,8.3E+11,Sale,454.3,1,4,17.47,194.7,30,649
2969,9.7E+11,Sale,279.3,2,4,10.74,239.4,30,399
2970,8.85E+11,Sale,329,1,4,12.65,0,0,329
2971,8.85E+11,Sale,3640,1,12.5,404.44,1560,30,5200
2972,91208930084,Sale,849,1,4,32.65,0,0,849
2973,9.9E+11,Sale,1172.5,1,12.5,130.28,502.5,30,1675
2973,6.4E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
2973,8.9E+12,Sale,349.3,1,4,13.43,149.7,30,499
2973,8.3E+11,Sale,945,1,12.5,105,405,30,1350
2974,8.9E+12,Sale,2030,1,12.5,225.56,870,30,2900
2974,5E+11,Sale,525,1,4,20.19,225,30,750
2975,6.4E+11,Sale,350,1,4,13.46,0,0,350
2976,6.77E+11,Sale,420,1,4,16.15,0,0,420
2976,8.3E+11,Sale,696.5,1,4,26.79,298.5,30,995
2977,8.9E+12,Sale,499,1,4,19.19,0,0,499
2977,9.7E+11,Sale,486.5,1,4,18.71,208.5,30,695
2978,91208099323,Sale,1199,1,4,46.12,0,0,1199
2978,9.7E+11,Sale,1119.3,1,4,43.05,479.7,30,1599
2978,6.4E+11,Sale,2030,1,12.5,225.56,870,30,2900
2978,8.21E+11,Sale,1610,1,12.5,178.89,690,30,2300
2979,91203054440,Sale,-849,-1,4,32.65,0,0,849
2980,8.9E+12,Sale,799,1,4,30.73,0,0,799
2981,8.9E+12,Sale,486.5,1,4,18.71,208.5,30,695
2981,91203670237,Sale,416.5,1,4,16.02,178.5,30,595
2981,8.3E+11,Sale,486.5,1,4,18.71,208.5,30,695
2982,8.9E+12,Sale,416.5,1,4,16.02,178.5,30,595
2983,91203219412,Sale,696.5,1,4,26.79,298.5,30,995
2983,8.3E+11,Sale,979,1,4,37.65,0,0,979
2984,8.3E+11,Sale,300,1,12.5,33.33,200,40,500
2985,8.3E+11,Sale,945,1,12.5,105,405,30,1350
2986,8.3E+11,Sale,416.5,1,4,16.02,178.5,30,595
2987,8.3E+11,Sale,276.5,1,4,10.63,118.5,30,395
2987,8.9E+12,Sale,4060,1,12.5,451.11,1740,30,5800
2987,8.26E+11,Sale,979,1,4,37.65,0,0,979
2988,9.9E+11,Sale,700,1,4,26.92,0,0,700
2989,8.21E+11,Sale,1172.5,1,12.5,130.28,502.5,30,1675
2990,8.85E+11,Sale,299,1,4,11.5,0,0,299
2991,8.85E+11,Sale,2450,1,12.5,272.22,1050,30,3500
2991,8.3E+11,Sale,892.5,1,12.5,99.17,382.5,30,1275
2991,8.9E+12,Sale,1540,1,12.5,171.11,660,30,2200
2991,9.7E+11,Sale,4060,1,12.5,451.11,1740,30,5800
2992,9.7E+11,Sale,521.5,1,4,20.06,223.5,30,745
2992,8.3E+11,Sale,486.5,1,4,18.71,208.5,30,695
2993,91203167577,Sale,1199,1,4,46.12,0,0,1199
2994,8.9E+12,Sale,649,1,4,24.96,0,0,649
2995,9.7E+11,Sale,279.3,1,4,10.74,119.7,30,399
2996,9.7E+11,Sale,2450,1,12.5,272.22,1050,30,3500
2997,8.3E+11,Sale,1199,1,4,46.12,0,0,1199
2997,8.9E+12,Sale,416.5,1,4,16.02,178.5,30,595
2998,6.4E+11,Sale,-299,-1,4,11.5,0,0,299
2998,8.3E+11,Sale,206.5,1,4,7.94,88.5,30,295
2998,91208930084,Sale,2030,1,12.5,225.56,870,30,2900
2999,4E+11,Sale,115.5,1,4,4.44,49.5,30,165
2999,5E+11,Sale,3920,1,12.5,435.56,1680,30,5600
3000,8.9E+12,Sale,1119.3,1,4,43.05,479.7,30,1599
3000,9.7E+11,Sale,849,1,4,32.65,0,0,849
3001,91202574796,Sale,486.5,1,4,18.71,208.5,30,695
3002,9.7E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
3003,6.4E+11,Sale,1610,1,12.5,178.89,690,30,2300
3003,8.3E+11,Sale,210,1,4,8.08,90,30,300
3003,8.26E+11,Sale,449,1,12.5,49.89,0,0,449
3004,8.85E+11,Sale,945,1,12.5,105,405,30,1350
3004,8.3E+11,Sale,420,1,4,16.15,0,0,420
3005,6.4E+11,Sale,206.5,1,4,7.94,88.5,30,295
3005,91207212686,Sale,556.5,1,4,21.4,238.5,30,795
3006,8.3E+11,Sale,384.3,1,4,14.78,164.7,30,549
3007,8.85E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
3007,91209076835,Sale,419.3,1,4,16.13,179.7,30,599
3007,8.3E+11,Sale,629.3,1,4,24.2,269.7,30,899
3008,6.4E+11,Sale,454.3,1,4,17.47,194.7,30,649
3009,9.7E+11,Sale,244.3,1,4,9.4,104.7,30,349
3010,4E+11,Sale,629.3,1,4,24.2,269.7,30,899
3011,8.3E+11,Sale,451.5,1,4,17.37,193.5,30,645
3012,9.7E+11,Sale,836.5,1,4,32.17,358.5,30,1195
3013,8.9E+12,Sale,2030,1,12.5,225.56,870,30,2900
3014,9.9E+11,Sale,489,1,4,18.81,210,30.04,699
3015,5E+11,Sale,1540,1,12.5,171.11,660,30,2200
3016,8.3E+11,Sale,115.5,1,4,4.44,49.5,30,165
3017,3.26E+11,Sale,2030,1,12.5,225.56,870,30,2900
3017,6.4E+11,Sale,1199,1,4,46.12,0,0,1199
3017,8.3E+11,Sale,696.5,1,4,26.79,298.5,30,995
3018,8.3E+11,Sale,906.5,1,4,34.87,388.5,30,1295
3018,8.9E+12,Sale,849,1,4,32.65,0,0,849
3019,6.66E+11,Sale,258,1,4,9.92,111,30.08,369
3020,9.7E+11,Sale,350,1,4,13.46,0,0,350
3021,9.7E+11,Sale,660,1,12.5,73.33,440,40,1100
3021,8.3E+11,Sale,350,1,4,13.46,0,0,350
3021,91205920811,Sale,999,1,4,38.42,0,0,999
3021,6.77E+11,Sale,649,1,4,24.96,0,0,649
3022,8.3E+11,Sale,2940,1,12.5,326.67,1260,30,4200
3023,8.3E+11,Sale,559.3,1,4,21.51,239.7,30,799
3023,8.85E+11,Sale,1172.5,1,12.5,130.28,502.5,30,1675
3024,8.3E+11,Sale,115.5,1,4,4.44,49.5,30,165
3025,9.9E+11,Sale,599,1,4,23.04,0,0,599
3026,9.7E+11,Sale,1199,1,4,46.12,0,0,1199
3026,8.9E+12,Sale,2730,1,12.5,303.33,1170,30,3900
3027,91208027470,Sale,2030,1,12.5,225.56,870,30,2900
3027,8.3E+11,Sale,2240,1,12.5,248.89,960,30,3200
3027,9.7E+11,Sale,699.3,1,4,26.9,299.7,30,999
3027,8.9E+12,Sale,350,1,4,13.46,0,0,350
3027,8.85E+11,Sale,258.3,1,4,9.93,110.7,30,369
3028,8.9E+12,Sale,2030,1,12.5,225.56,870,30,2900
3028,8.3E+11,Sale,999,1,4,38.42,0,0,999
3029,8.3E+11,Sale,1199,1,4,46.12,0,0,1199
3029,8.23E+11,Sale,949,1,4,36.5,0,0,949
3030,8.3E+11,Sale,696.5,1,4,26.79,298.5,30,995
3031,8.9E+12,Sale,750,1,4,28.85,0,0,750
3032,91209070222,Sale,591.5,1,4,22.75,253.5,30,845
3033,8.85E+11,Sale,115.5,1,4,4.44,49.5,30,165
3034,8.9E+12,Sale,416.5,1,4,16.02,178.5,30,595
3035,8.85E+11,Sale,87.5,1,4,3.37,37.5,30,125
3035,6.4E+11,Sale,979,1,4,37.65,0,0,979
3036,8.9E+12,Sale,1260,1,4,48.46,540,30,1800
3037,8.3E+11,Sale,750,1,4,28.85,0,0,750
3038,8.9E+12,Sale,276.5,1,4,10.63,118.5,30,395
3039,8.85E+11,Sale,696.5,1,4,26.79,298.5,30,995
3039,8.3E+11,Sale,696.5,1,4,26.79,298.5,30,995
3040,8.3E+11,Sale,3640,1,12.5,404.44,1560,30,5200
3041,91203514142,Sale,1172.5,1,12.5,130.28,502.5,30,1675
3041,91201482924,Sale,945,1,12.5,105,405,30,1350
3041,6.76E+11,Sale,1750,1,4,67.31,750,30,2500
3041,8.3E+11,Sale,1186.5,1,4,45.63,508.5,30,1695
3042,8.3E+11,Sale,559.3,1,4,21.51,239.7,30,799
3043,8.3E+11,Sale,1119.3,1,4,43.05,479.7,30,1599
3044,8.85E+11,Sale,629.3,1,4,24.2,269.7,30,899
3044,8.3E+11,Sale,489.3,1,4,18.82,209.7,30,699
3045,8.85E+11,Sale,899,1,4,34.58,0,0,899
3046,8.3E+11,Sale,489.3,1,4,18.82,209.7,30,699
3047,8.3E+11,Sale,1382.5,1,12.5,153.61,592.5,30,1975
3048,8.3E+11,Sale,59.5,1,4,2.29,25.5,30,85
3049,8.3E+11,Sale,1610,1,12.5,178.89,690,30,2300
3050,8.85E+11,Sale,910,1,12.5,101.11,390,30,1300
3051,8.3E+11,Sale,769,1,4,29.58,330,30.03,1099
3051,8.9E+12,Sale,99,2,4,3.81,20,9.17,109
3052,9.7E+11,Sale,525,1,4,20.19,225,30,750
3053,8.3E+11,Sale,665,1,12.5,73.89,285,30,950
3054,8.85E+11,Sale,2310,1,12.5,256.67,990,30,3300
3055,8.3E+11,Sale,1046.5,1,4,40.25,448.5,30,1495
3056,8.3E+11,Sale,696.5,1,4,26.79,298.5,30,995
3056,8.9E+12,Sale,1172.5,1,12.5,130.28,502.5,30,1675
3057,8.9E+12,Sale,115.5,1,4,4.44,49.5,30,165
3058,9.9E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
3059,8.9E+12,Sale,223.2,1,4,8.58,55.8,20,279
3059,9.7E+11,Sale,1820,1,12.5,202.22,780,30,2600
3060,8.23E+11,Sale,489,1,4,18.81,210,30.04,699
3061,8.3E+11,Sale,849,1,4,32.65,0,0,849
3062,8.85E+11,Sale,2310,1,12.5,256.67,990,30,3300
3062,6.85E+11,Sale,1820,1,12.5,202.22,780,30,2600
3062,8.3E+11,Sale,979,1,4,37.65,0,0,979
3063,8.3E+11,Sale,599,1,4,23.04,0,0,599
3064,8.3E+11,Sale,486.5,1,4,18.71,208.5,30,695
3065,5E+11,Sale,1610,1,12.5,178.89,690,30,2300
3065,3.8E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
3065,3.89E+11,Sale,949,1,4,36.5,0,0,949
3066,91201865307,Sale,384,1,4,14.77,165,30.05,549
3066,8.26E+11,Sale,314.3,1,4,12.09,134.7,30,449
3067,5E+11,Sale,399,1,4,15.35,0,0,399
3067,4E+11,Sale,486.5,1,4,18.71,208.5,30,695
3068,91208879819,Sale,490,1,4,18.85,210,30,700
3068,8.3E+11,Sale,416.5,1,4,16.02,178.5,30,595
3069,8.3E+11,Sale,115.5,1,4,4.44,49.5,30,165
3070,8.9E+12,Sale,1820,1,12.5,202.22,780,30,2600
3071,8.3E+11,Sale,693,1,12.5,77,297,30,990
3072,8.3E+11,Sale,1399,1,4,53.81,0,0,1399
3073,8.85E+11,Sale,700,1,12.5,77.78,300,30,1000
3073,8.3E+11,Sale,1820,1,12.5,202.22,780,30,2600
3074,9.7E+11,Sale,416.5,1,4,16.02,178.5,30,595
3074,8.3E+11,Sale,836.5,1,4,32.17,358.5,30,1195
3075,5E+11,Sale,416.5,1,4,16.02,178.5,30,595
3075,4E+11,Sale,416.5,1,4,16.02,178.5,30,595
3076,8.85E+11,Sale,693,1,12.5,77,297,30,990
3076,91204199416,Sale,629,1,4,24.19,270,30.03,899
3077,8.3E+11,Sale,1820,1,12.5,202.22,780,30,2600
3078,6.66E+11,Sale,693,1,12.5,77,297,30,990
3078,8.3E+11,Sale,565,1,4,21.73,0,0,565
3079,8.26E+11,Sale,416.5,1,4,16.02,178.5,30,595
3079,8.3E+11,Sale,1199,1,4,46.12,0,0,1199
3079,9.7E+11,Sale,1820,1,12.5,202.22,780,30,2600
3080,9.7E+11,Sale,696.5,1,4,26.79,298.5,30,995
3081,8.85E+11,Sale,486.5,1,4,18.71,208.5,30,695
3082,8.3E+11,Sale,-849,-2,4,32.65,0,0,849
3083,5E+11,Sale,-999,-1,4,38.42,0,0,999
3084,8.3E+11,Sale,4830,1,12.5,536.67,2070,30,6900
3085,8.85E+11,Sale,766.5,1,4,29.48,328.5,30,1095
3086,8.9E+12,Sale,1396.5,1,4,53.71,598.5,30,1995
3087,9.7E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
3087,8.3E+11,Sale,399,1,4,15.35,0,0,399
3087,8.9E+12,Sale,157.5,1,4,6.06,67.5,30,225
3088,9.7E+11,Sale,115.5,1,4,4.44,49.5,30,165
3088,8.9E+12,Sale,276.5,1,4,10.63,118.5,30,395
3089,8.85E+11,Sale,1540,1,12.5,171.11,660,30,2200
3090,8.9E+12,Sale,115.5,1,4,4.44,49.5,30,165
3090,8.3E+11,Sale,945,1,12.5,105,405,30,1350
3090,91208981895,Sale,-799,-1,4,30.73,0,0,799
3091,5E+11,Sale,649,1,4,24.96,0,0,649
3091,4E+11,Sale,399,1,4,15.35,0,0,399
3092,5E+11,Sale,945,1,12.5,105,405,30,1350
3092,4E+11,Sale,1172.5,1,12.5,130.28,502.5,30,1675
3093,8.85E+11,Sale,3640,1,12.5,404.44,1560,30,5200
3094,91209707210,Sale,420,1,4,16.15,0,0,420
3094,8.3E+11,Sale,3640,1,12.5,404.44,1560,30,5200
3094,91201123605,Sale,699,1,4,26.88,300,30.03,999
3095,8.3E+11,Sale,1260,1,4,48.46,540,30,1800
3095,8.9E+12,Sale,849,1,4,32.65,0,0,849
3096,8.21E+11,Sale,2030,1,12.5,225.56,870,30,2900
3096,9.9E+11,Sale,279.3,1,4,10.74,119.7,30,399
3097,5E+11,Sale,1680,1,12.5,186.67,720,30,2400
3097,8.9E+12,Sale,2940,1,12.5,326.67,1260,30,4200
3098,8.3E+11,Sale,1312.5,1,12.5,145.83,562.5,30,1875
3099,5E+11,Sale,2030,1,12.5,225.56,870,30,2900
3100,8.3E+11,Sale,1540,1,12.5,171.11,660,30,2200
3101,8.9E+12,Sale,999,1,4,38.42,0,0,999
3101,8.3E+11,Sale,2030,1,12.5,225.56,870,30,2900
