CustomerKey,MaritalStatus,YearlyIncome,TotalChildren,ChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer
15512,M,70000,5,0,1,0,44,0
15513,S,70000,5,5,1,2,44,0
15514,S,70000,5,5,1,2,44,0
15515,M,70000,5,5,1,2,45,0
15516,M,70000,5,5,1,2,44,0
15517,S,80000,3,0,1,0,45,1
15518,M,80000,3,0,1,0,44,1
15519,M,10000,4,0,0,2,92,0
15520,S,40000,0,0,0,1,48,1
15521,S,80000,3,3,1,3,48,1
15522,M,60000,0,0,1,0,48,0
15523,S,40000,0,0,1,1,50,1
15524,M,50000,4,4,1,2,49,0
15525,S,50000,4,4,1,3,50,1
15526,S,50000,4,2,0,2,49,0
15527,S,50000,4,2,0,2,50,1
15528,M,60000,4,2,1,2,51,1
15529,M,60000,4,2,1,2,50,1
15530,S,60000,4,2,0,2,51,1
15531,M,60000,4,2,1,2,50,1
15532,S,60000,4,2,1,2,51,1
15533,S,70000,0,0,0,1,45,0
15534,S,70000,4,2,1,2,50,1
15535,M,70000,4,2,1,2,50,1
15536,M,60000,3,2,1,0,50,0
15537,M,60000,3,2,1,0,51,1
15538,S,60000,3,2,0,0,50,1
15539,S,70000,1,0,0,1,52,0
15540,S,70000,1,0,0,1,52,1
15541,S,70000,1,0,0,1,52,0
15542,S,70000,1,0,0,1,51,1
15543,S,70000,1,0,1,1,52,0
15544,M,70000,1,0,1,1,51,0
15545,M,40000,4,3,1,2,53,0
15546,M,40000,4,3,1,3,52,0
15547,M,60000,1,0,1,1,52,1
15548,M,40000,4,2,1,2,53,1
15549,S,50000,0,0,0,1,46,1
15550,S,50000,0,0,0,1,46,0
15551,S,50000,0,0,1,1,46,1
15552,S,50000,0,0,0,1,46,1
15553,S,60000,0,0,0,1,46,1
15554,S,60000,0,0,0,1,46,1
15555,M,60000,1,0,1,1,53,1
15556,M,60000,1,0,1,1,53,1
15557,M,60000,1,0,1,1,53,1
15558,M,60000,1,0,1,1,54,1
15559,M,60000,5,4,1,1,54,0
15560,M,60000,5,4,1,1,55,0
15561,S,60000,4,3,1,0,55,1
15562,S,60000,4,3,1,0,54,1
15563,M,60000,4,3,1,0,54,0
15564,M,60000,4,3,0,1,55,0
15565,S,70000,2,0,1,1,55,1
15566,M,70000,2,0,1,1,54,1
15567,M,80000,4,0,1,0,54,1
15568,M,80000,1,0,1,1,56,1
15569,M,80000,1,0,1,1,56,1
15570,S,60000,3,2,0,1,55,1
15571,S,60000,1,0,1,1,55,0
15572,M,60000,1,0,1,1,56,0
15573,S,70000,5,4,0,2,55,0
15574,S,70000,5,4,0,2,56,0
15575,M,60000,2,2,1,1,45,1
15576,S,80000,4,4,1,1,43,1
15577,M,80000,4,4,1,1,44,0
15578,M,80000,4,4,1,1,43,1
15579,S,60000,2,2,1,1,46,0
15580,M,60000,2,2,1,1,46,1
15581,S,60000,2,2,1,1,45,0
15582,M,60000,2,2,1,1,45,1
15583,S,70000,5,5,1,3,45,0
15584,M,70000,5,5,1,3,46,0
15585,M,70000,5,5,1,3,47,1
15586,M,110000,1,0,1,0,44,1
15587,M,110000,1,0,1,1,44,1
15588,M,110000,1,0,1,1,44,1
15589,M,110000,1,0,1,1,44,1
15590,M,120000,1,0,1,0,45,1
15591,S,120000,1,0,1,2,44,1
15592,M,70000,5,5,1,4,47,0
15593,M,70000,5,5,1,4,46,0
15594,S,80000,5,5,1,2,47,0
15595,M,90000,0,0,1,0,48,1
15596,S,90000,2,0,1,0,48,1
15597,M,90000,2,0,1,0,48,1
15598,S,60000,3,3,1,1,48,0
15599,S,60000,3,3,1,2,48,0
15600,M,70000,5,5,1,4,45,1
15601,M,70000,5,5,1,4,45,1
15602,S,70000,0,0,0,1,46,0
15603,M,60000,3,3,1,2,49,0
15604,M,60000,4,4,1,2,49,0
15605,M,60000,4,4,0,3,49,0
15606,M,60000,4,4,1,3,49,0
15607,S,70000,0,0,0,1,49,0
15608,S,30000,0,0,0,1,40,0
15609,S,20000,0,0,0,2,34,0
15610,S,30000,0,0,0,1,33,0
15611,S,30000,0,0,1,1,35,0
15612,S,30000,0,0,0,1,36,0
15613,S,30000,0,0,0,1,35,0
15614,M,40000,1,1,1,0,39,1
15615,S,30000,0,0,0,1,40,0
15616,S,30000,0,0,0,1,40,0
15617,S,30000,0,0,0,1,40,0
15618,M,40000,1,1,1,1,41,0
15619,M,40000,1,1,1,1,41,1
15620,S,50000,0,0,0,0,40,1
15621,S,50000,0,0,1,0,40,1
15622,S,30000,0,0,0,1,41,1
15623,M,40000,1,1,1,1,41,1
15624,M,40000,1,1,1,1,41,1
15625,M,40000,1,1,1,1,41,1
15626,M,40000,1,1,1,1,41,1
15627,S,40000,2,2,1,0,41,1
15628,M,40000,1,0,1,1,97,0
15629,S,10000,0,0,1,2,42,0
15630,S,20000,0,0,0,2,42,1
15631,S,20000,0,0,1,2,42,1
15632,M,20000,0,0,0,2,43,1
15633,S,20000,0,0,0,2,42,0
15634,S,30000,0,0,0,1,42,0
15635,S,30000,0,0,0,1,42,0
15636,S,40000,2,2,1,1,43,0
15637,S,40000,2,2,1,1,42,1
15638,M,30000,1,0,1,0,72,1
15639,M,10000,0,0,0,1,34,0
15640,S,10000,0,0,1,1,33,0
15641,M,10000,0,0,1,1,35,0
15642,S,10000,0,0,1,2,36,1
15643,S,10000,0,0,1,2,36,1
15644,S,10000,1,1,0,0,34,1
15645,M,20000,0,0,0,0,35,1
15646,S,10000,1,1,0,0,35,1
15647,M,20000,0,0,1,0,35,1
15648,M,20000,0,0,1,0,35,1
15649,M,30000,1,0,1,0,71,1
15650,S,20000,1,1,0,0,53,0
15651,S,20000,1,1,0,0,52,1
15652,M,30000,4,0,1,0,52,1
15653,S,30000,3,0,1,0,52,1
15654,S,10000,1,1,0,1,54,0
15655,M,20000,1,1,1,0,53,1
15656,S,20000,1,1,0,0,53,1
15657,M,30000,3,0,1,0,53,1
15658,S,10000,1,1,0,1,54,0
15659,M,20000,2,0,1,1,55,1
15660,M,20000,2,0,1,1,54,1
15661,M,30000,3,0,1,0,54,1
15662,M,30000,3,0,1,0,53,1
15663,M,30000,0,0,1,0,54,1
15664,S,30000,0,0,1,0,54,1
15665,M,30000,0,0,1,0,54,1
15666,S,10000,2,2,1,0,43,1
15667,M,30000,0,0,1,0,43,1
15668,M,40000,0,0,0,0,44,1
15669,M,40000,0,0,1,0,43,1
15670,M,20000,0,0,0,1,44,0
15671,S,20000,0,0,0,1,44,0
15672,S,20000,0,0,1,1,45,0
15673,S,20000,0,0,0,1,44,0
15674,S,30000,0,0,1,0,44,1
15675,M,40000,0,0,1,0,44,1
15676,S,40000,0,0,1,0,45,1
15677,M,40000,0,0,1,0,44,1
15678,M,40000,0,0,1,0,44,1
15679,M,10000,3,0,0,2,61,0
15680,M,10000,4,0,0,2,63,0
15681,M,80000,4,2,1,1,59,0
15682,S,80000,5,0,1,2,69,0
15683,S,90000,5,0,0,2,69,0
15684,S,90000,5,0,0,2,69,1
15685,M,110000,3,4,1,4,69,1
15686,M,130000,3,4,1,4,69,0
15687,M,70000,5,1,1,2,68,1
15688,M,70000,5,1,1,2,68,1
15689,S,90000,5,0,0,2,69,0
15690,S,160000,3,4,0,4,67,0
15691,M,90000,3,1,1,2,59,1
15692,M,90000,3,1,1,2,60,1
15693,S,90000,3,1,1,2,59,1
15694,M,80000,4,2,1,2,60,0
15695,M,150000,3,5,1,2,59,1
15696,M,100000,3,4,1,3,60,0
15697,M,110000,2,5,1,2,60,1
15698,S,120000,3,5,1,3,61,0
15699,M,170000,0,5,1,3,60,1
15700,M,80000,4,1,1,2,61,1
15701,M,130000,4,5,0,3,61,0
15702,M,130000,4,5,1,3,61,1
15703,M,80000,5,2,1,2,62,0
15704,S,90000,4,1,1,3,63,0
15705,M,100000,3,4,1,4,64,0
15706,M,90000,4,1,1,3,64,0
15707,M,120000,4,5,1,3,64,0
15708,M,120000,4,5,1,3,64,0
15709,M,70000,5,1,1,3,65,0
15710,M,90000,4,1,0,3,66,1
15711,M,110000,4,5,1,3,65,0
15712,M,130000,4,5,1,4,65,0
15713,M,130000,5,5,1,4,65,0
15714,S,80000,5,0,1,2,66,0
15715,S,60000,0,0,0,3,38,0
15716,S,70000,0,0,0,2,38,1
15717,S,70000,0,0,0,2,37,1
15718,M,70000,0,0,1,3,37,0
15719,M,80000,0,0,1,2,37,1
15720,M,70000,0,0,1,4,39,0
15721,S,80000,0,0,0,3,39,0
15722,M,80000,0,0,0,3,39,1
15723,M,90000,0,0,1,3,40,1
15724,S,90000,0,0,0,3,39,1
15725,M,90000,0,0,0,3,40,1
15726,M,90000,0,0,1,3,41,1
15727,M,80000,0,0,1,3,41,0
15728,M,110000,0,5,0,3,40,0
15729,M,90000,0,0,0,3,41,1
15730,M,90000,0,0,1,3,42,0
15731,S,80000,0,0,0,4,43,0
15732,M,120000,0,5,1,4,41,1
15733,M,120000,0,5,1,4,42,1
15734,M,100000,0,5,1,4,43,1
15735,M,100000,0,5,1,4,43,0
15736,M,110000,2,4,1,2,72,0
15737,S,120000,2,4,1,3,73,1
15738,M,120000,2,4,1,3,72,0
15739,M,70000,5,0,1,2,71,1
15740,M,80000,5,0,1,2,72,0
15741,M,80000,5,0,1,2,71,0
15742,M,90000,5,0,1,2,71,0
15743,M,120000,2,4,0,3,72,0
15744,M,120000,2,4,1,3,72,0
15745,M,120000,2,4,1,3,71,0
15746,M,120000,2,4,1,3,70,0
15747,M,70000,4,0,1,2,70,0
15748,M,70000,4,0,1,2,69,0
15749,S,70000,4,0,1,2,69,0
15750,M,70000,0,0,0,2,40,1
15751,S,80000,2,0,1,2,59,1
15752,M,80000,2,0,0,2,58,1
15753,S,70000,2,0,1,2,57,1
15754,S,70000,2,0,1,2,57,1
15755,M,70000,2,0,0,2,58,1
15756,S,70000,2,0,1,2,56,1
15757,S,70000,2,0,1,2,56,1
15758,M,130000,0,1,1,0,55,0
15759,M,80000,0,0,0,1,40,0
15760,M,30000,0,0,1,2,39,0
15761,S,30000,0,0,1,2,39,0
15762,S,30000,0,0,0,2,39,1
15763,M,60000,0,0,1,2,39,1
15764,S,120000,1,2,0,2,54,1
15765,M,130000,0,1,1,3,54,1
15766,S,160000,0,0,0,1,54,0
15767,S,160000,0,0,0,3,54,1
15768,M,130000,0,1,1,3,47,1
15769,M,130000,0,1,1,3,47,1
15770,S,150000,0,0,0,2,47,1
15771,M,130000,1,1,1,4,56,1
15772,M,70000,2,0,0,2,57,0
15773,M,70000,2,0,0,2,56,0
15774,M,60000,2,0,0,2,57,0
15775,M,60000,2,0,0,2,56,0
15776,M,60000,2,0,0,2,56,0
15777,M,60000,2,0,0,2,57,0
15778,S,70000,2,1,1,0,56,1
15779,M,70000,2,1,1,0,57,0
15780,M,70000,3,2,1,0,56,1
15781,M,80000,2,1,1,1,57,1
15782,M,90000,2,0,1,1,56,0
15783,M,90000,3,3,1,0,46,0
15784,M,90000,4,4,1,0,46,1
15785,S,70000,1,0,1,1,51,1
15786,M,70000,1,0,1,1,51,1
15787,S,60000,1,0,1,1,52,0
15788,S,100000,0,0,0,1,48,1
15789,S,110000,0,0,0,2,47,1
15790,S,60000,1,0,1,1,53,1
15791,M,60000,1,0,1,1,53,0
15792,M,60000,1,0,1,1,54,1
15793,S,70000,0,0,0,1,49,1
15794,M,80000,5,5,0,4,48,0
15795,M,80000,5,5,1,4,49,0
15796,M,80000,5,5,1,4,48,0
15797,M,80000,5,5,1,4,49,1
15798,S,70000,0,0,0,1,49,0
15799,M,90000,1,0,1,1,55,1
15800,S,90000,1,0,1,1,54,1
15801,S,70000,0,0,1,1,50,1
15802,S,70000,0,0,0,2,50,1
15803,M,70000,5,4,0,2,51,0
15804,M,70000,5,4,1,2,51,0
15805,M,70000,5,4,1,2,52,0
15806,M,70000,5,4,0,2,52,0
15807,S,70000,5,4,1,3,52,0
15808,M,70000,5,4,1,3,53,1
15809,M,70000,5,4,1,3,53,0
15810,M,70000,5,4,0,3,53,0
15811,M,70000,5,4,1,3,53,0
15812,M,30000,2,0,0,2,60,0
15813,S,30000,0,0,1,2,37,0
15814,S,40000,0,0,1,1,37,0
15815,S,40000,0,0,1,2,39,0
15816,M,40000,0,0,1,2,37,0
15817,S,40000,0,0,0,2,37,0
15818,M,40000,0,0,1,2,37,0
15819,S,30000,0,0,1,2,33,0
15820,M,30000,0,0,1,2,33,0
15821,S,30000,0,0,0,2,33,0
15822,M,40000,2,0,1,2,75,0
15823,S,60000,2,0,1,1,75,0
15824,S,30000,0,0,1,2,36,0
15825,S,40000,0,0,1,2,37,0
15826,S,30000,0,0,0,2,35,0
15827,S,40000,0,0,0,2,34,1
15828,M,30000,2,0,0,2,74,0
15829,S,40000,2,0,1,2,74,0
15830,M,40000,2,0,1,2,74,1
15831,M,40000,2,0,1,2,74,1
15832,S,40000,2,0,1,2,73,1
15833,S,60000,2,0,1,1,71,1
15834,S,40000,0,0,0,1,38,1
15835,S,40000,0,0,0,1,37,0
15836,S,40000,0,0,0,1,37,0
15837,S,40000,0,0,0,2,38,0
15838,S,30000,0,0,0,1,40,0
15839,S,30000,0,0,1,1,39,0
15840,M,70000,0,0,1,2,42,1
15841,S,80000,0,0,0,1,41,1
15842,M,80000,0,0,1,1,42,1
15843,S,80000,0,0,0,1,45,1
15844,M,80000,0,0,1,1,45,1
15845,M,80000,0,0,0,1,45,1
15846,S,80000,0,0,1,1,45,1
15847,M,90000,4,4,1,0,45,0
15848,M,90000,4,4,1,1,45,0
15849,S,110000,0,1,1,0,47,0
15850,S,110000,0,1,0,1,46,1
15851,S,110000,0,1,0,2,46,1
15852,S,120000,0,0,0,3,46,1
15853,M,120000,0,1,1,0,47,0
15854,M,120000,0,1,0,1,46,0
15855,M,80000,4,3,1,0,50,0
15856,M,90000,4,4,1,1,46,0
15857,S,60000,4,0,1,0,54,0
15858,M,60000,4,0,0,0,54,0
15859,S,60000,4,0,1,0,55,0
15860,S,40000,4,4,1,2,41,1
15861,S,40000,4,4,1,2,41,0
15862,S,50000,0,0,1,0,41,1
15863,M,50000,0,0,0,0,40,0
15864,S,50000,0,0,0,0,40,0
15865,S,40000,4,4,1,3,43,1
15866,S,60000,1,0,1,0,43,0
15867,S,60000,1,0,1,0,43,0
15868,S,60000,1,0,1,0,42,0
15869,S,60000,1,0,1,0,42,0
15870,S,60000,1,0,1,0,42,0
15871,M,60000,1,1,1,0,42,0
15872,M,50000,1,1,1,0,41,0
15873,M,70000,1,0,1,0,41,1
15874,M,70000,4,0,0,2,69,0
15875,M,70000,4,0,1,2,70,0
15876,M,70000,5,0,1,2,69,1
15877,M,70000,5,0,1,2,68,0
15878,M,70000,5,0,1,2,68,0
15879,M,70000,5,0,1,2,68,0
15880,M,70000,5,0,0,3,68,0
15881,M,60000,4,0,1,2,68,1
15882,S,60000,4,0,1,2,68,1
15883,M,60000,4,0,1,2,68,0
15884,M,60000,4,0,0,2,68,0
15885,S,60000,4,0,1,3,67,1
15886,S,60000,5,0,1,3,67,1
15887,M,60000,5,0,1,3,67,0
15888,M,70000,5,0,1,2,67,1
15889,M,70000,4,1,1,1,67,1
15890,S,60000,2,1,1,0,67,1
15891,M,70000,4,1,0,1,66,0
15892,S,40000,2,1,1,2,66,1
15893,M,40000,2,1,1,2,65,1
15894,M,40000,2,1,1,2,65,0
15895,S,60000,2,1,1,0,65,0
15896,M,60000,2,1,1,0,65,0
15897,S,70000,4,1,1,2,66,1
15898,M,60000,2,1,0,2,64,0
15899,M,70000,4,1,1,2,64,1
15900,S,40000,2,1,1,2,64,1
15901,S,60000,2,1,0,2,64,1
15902,M,60000,2,1,1,2,63,1
15903,M,60000,2,1,1,1,63,1
15904,M,60000,2,1,1,1,64,1
15905,S,70000,2,1,1,2,62,1
15906,S,70000,2,1,1,2,63,1
15907,M,60000,2,1,0,1,62,0
15908,M,60000,2,1,1,2,62,1
15909,M,60000,2,1,1,2,62,1
15910,M,70000,4,2,0,1,62,0
15911,M,60000,2,1,1,2,61,0
15912,S,60000,3,1,1,2,62,0
15913,M,60000,3,1,1,2,61,1
15914,S,70000,4,2,1,2,61,1
15915,S,70000,4,2,1,2,61,1
15916,M,70000,4,2,0,2,61,1
15917,M,70000,4,2,1,2,61,1
15918,S,70000,5,2,1,2,62,1
15919,M,130000,2,4,1,1,55,0
15920,S,100000,2,3,1,4,56,1
15921,S,100000,2,3,1,4,56,1
15922,M,150000,2,3,1,4,56,0
15923,S,100000,2,3,1,4,57,1
15924,M,100000,2,3,1,4,57,1
15925,M,110000,3,4,0,4,57,1
15926,S,120000,3,4,1,4,58,1
15927,S,120000,3,4,1,4,57,1
15928,S,120000,3,4,1,4,57,1
15929,M,150000,3,4,1,3,57,1
15930,M,100000,2,3,1,4,59,0
15931,M,110000,3,4,1,4,59,1
15932,M,130000,3,4,1,3,58,1
15933,S,160000,2,4,0,3,59,1
15934,S,70000,3,0,1,2,58,1
15935,M,70000,3,0,0,2,80,0
15936,M,90000,4,0,1,1,80,0
15937,M,90000,5,5,1,3,48,1
15938,M,100000,4,1,1,4,48,0
15939,M,100000,4,1,1,4,49,0
15940,M,100000,4,1,1,4,48,0
15941,S,120000,3,2,0,4,49,1
15942,M,80000,4,3,1,0,49,0
15943,M,80000,4,3,0,1,50,0
15944,M,90000,5,5,1,3,49,1
15945,M,100000,4,2,1,0,49,0
15946,S,110000,3,2,0,4,49,0
15947,M,120000,4,2,1,4,49,0
15948,S,130000,2,2,0,3,49,1
15949,M,130000,3,2,1,3,49,1
15950,M,70000,3,2,1,1,58,0
15951,M,70000,4,3,1,0,57,0
15952,M,90000,2,1,0,0,57,1
15953,M,60000,2,0,1,2,80,1
15954,M,100000,0,2,1,1,50,1
15955,M,110000,4,2,1,4,50,0
15956,M,130000,3,2,1,4,50,0
15957,S,130000,3,2,0,4,50,0
15958,M,90000,4,3,1,0,52,0
15959,M,100000,1,2,1,3,52,1
15960,M,120000,1,3,0,4,51,0
15961,S,150000,1,2,0,2,51,1
15962,S,90000,4,3,1,2,53,0
15963,S,90000,4,3,0,2,52,0
15964,S,130000,1,3,0,2,52,1
15965,S,150000,1,2,0,3,52,1
15966,M,60000,2,0,0,2,58,0
15967,M,70000,4,3,1,0,58,0
15968,S,70000,4,3,1,0,58,1
15969,S,90000,2,1,1,1,58,1
15970,S,80000,2,0,0,2,59,0
15971,M,50000,2,0,1,2,78,0
15972,M,70000,4,0,1,2,78,1
15973,M,60000,2,0,1,2,77,0
15974,M,80000,5,4,1,3,53,0
15975,S,90000,4,3,0,2,53,0
15976,S,90000,4,3,1,3,53,1
15977,M,90000,4,3,1,3,54,0
15978,M,90000,4,3,1,3,53,0
15979,M,90000,4,3,1,3,53,0
15980,S,100000,3,2,1,4,53,1
15981,S,100000,0,3,0,2,54,0
15982,M,110000,5,3,1,4,53,0
15983,M,160000,1,3,1,3,53,1
15984,M,170000,1,1,1,2,53,1
15985,M,170000,1,1,1,3,53,1
15986,S,60000,2,0,1,2,59,1
15987,M,60000,2,0,1,2,59,1
15988,M,70000,3,1,1,0,59,0
15989,M,70000,3,1,1,0,59,1
15990,S,70000,3,0,1,2,60,1
15991,M,70000,3,0,1,2,61,1
15992,S,70000,3,0,1,2,60,1
15993,M,60000,3,0,1,2,60,1
15994,M,40000,3,0,0,2,61,1
15995,M,40000,3,0,0,2,61,1
15996,M,40000,3,0,0,2,62,1
15997,M,70000,4,0,1,2,76,1
15998,M,70000,4,0,1,2,76,1
15999,M,70000,4,0,1,2,76,1
16000,M,70000,4,0,1,2,76,1
16001,M,80000,4,0,1,2,76,0
16002,M,110000,2,3,1,4,77,0
16003,M,130000,2,3,1,3,76,0
16004,M,90000,5,0,1,2,75,1
16005,S,90000,5,0,1,2,75,0
16006,M,110000,2,4,1,0,75,0
16007,M,90000,5,0,1,2,74,1
16008,M,110000,2,4,1,1,74,0
16009,S,170000,1,2,0,4,74,0
16010,M,120000,2,4,1,3,74,0
16011,M,130000,2,3,1,4,73,1
16012,S,90000,4,4,0,2,45,0
16013,S,90000,4,4,0,3,45,0
16014,M,120000,2,1,1,4,46,0
16015,S,30000,0,0,0,1,35,1
16016,M,20000,4,0,1,2,69,0
16017,M,60000,0,0,0,1,34,0
16018,S,60000,0,0,0,1,34,0
16019,S,60000,0,0,1,2,35,1
16020,M,40000,0,0,1,2,35,1
16021,S,40000,0,0,0,2,35,1
16022,S,40000,0,0,0,2,35,1
16023,S,10000,2,1,1,2,66,0
16024,M,40000,0,0,1,1,35,0
16025,M,10000,2,1,1,2,69,1
16026,M,30000,2,0,0,2,67,1
16027,M,30000,2,0,0,2,67,1
16028,M,30000,2,0,0,2,68,1
16029,M,30000,2,0,0,2,67,1
16030,M,20000,4,0,1,2,66,0
16031,M,30000,2,0,0,2,66,1
16032,M,10000,2,1,1,2,66,0
16033,M,10000,0,0,1,0,42,1
16034,M,10000,1,0,1,0,51,0
16035,M,20000,1,0,1,0,51,0
16036,M,10000,1,0,1,0,52,0
16037,M,10000,1,0,1,0,52,0
16038,M,10000,1,0,1,0,52,0
16039,M,10000,1,0,1,0,52,0
16040,M,20000,1,0,1,0,51,0
16041,S,20000,1,0,1,0,52,0
16042,S,20000,1,0,1,0,77,0
16043,S,10000,1,0,1,0,56,0
16044,M,10000,1,0,1,0,55,0
16045,M,20000,1,0,1,0,55,1
16046,S,20000,1,0,1,0,55,1
16047,M,10000,1,0,1,0,56,0
16048,S,10000,1,0,1,0,56,0
16049,M,10000,1,0,1,0,56,0
16050,M,10000,1,0,1,0,57,0
16051,M,20000,1,0,1,0,57,1
16052,M,20000,1,0,1,0,57,1
16053,M,20000,1,0,1,0,57,1
16054,S,20000,1,0,1,0,57,1
16055,M,10000,2,0,1,0,58,0
16056,M,10000,2,0,1,1,58,0
16057,M,10000,2,0,1,1,58,0
16058,M,10000,2,0,1,1,59,0
16059,M,20000,1,0,1,0,75,0
16060,M,50000,1,1,1,0,43,0
16061,M,50000,1,1,1,0,43,1
16062,M,50000,1,1,1,1,43,0
16063,M,50000,1,1,1,1,43,0
16064,M,50000,1,1,1,1,45,0
16065,S,50000,2,2,1,0,44,1
16066,M,50000,2,2,1,0,44,1
16067,S,50000,2,2,0,0,44,1
16068,S,50000,2,2,0,0,45,1
16069,S,50000,2,2,1,0,44,1
16070,S,60000,1,0,1,0,44,0
16071,M,60000,1,0,1,0,43,0
16072,M,60000,1,0,1,0,42,0
16073,S,60000,1,0,1,0,42,0
16074,M,60000,1,0,1,0,42,0
16075,S,60000,1,0,1,0,42,0
16076,M,60000,1,0,1,0,42,0
16077,M,70000,2,0,1,0,42,1
16078,M,70000,3,0,1,0,42,1
16079,M,80000,1,0,1,0,42,1
16080,S,40000,4,4,1,3,45,1
16081,M,70000,2,2,1,1,46,1
16082,S,70000,2,2,0,1,45,0
16083,M,40000,5,5,1,1,46,1
16084,S,40000,0,0,0,1,46,0
16085,M,60000,1,0,1,0,44,0
16086,M,70000,4,0,1,0,43,1
16087,S,70000,4,0,1,0,43,1
16088,S,40000,0,0,0,1,46,0
16089,M,50000,2,2,1,1,46,0
16090,S,50000,2,2,1,1,46,1
16091,S,50000,2,2,0,1,46,0
16092,M,60000,0,0,1,0,48,0
16093,S,60000,0,0,1,0,48,1
16094,S,60000,0,0,1,0,47,1
16095,M,70000,4,0,1,0,48,1
16096,M,60000,2,0,1,0,45,0
16097,S,60000,2,0,1,0,44,0
16098,M,70000,5,0,1,0,44,1
16099,M,70000,5,5,1,2,44,0
16100,S,70000,5,5,1,3,45,1
16101,M,80000,2,0,1,0,44,1
16102,S,40000,0,0,0,1,48,1
16103,S,80000,3,3,1,1,48,1
16104,S,80000,3,3,1,2,48,1
16105,S,80000,3,3,1,3,49,1
16106,M,60000,0,0,1,1,49,0
16107,S,50000,4,4,1,2,49,0
16108,S,60000,4,2,0,2,49,1
16109,S,60000,4,2,1,2,49,1
16110,M,60000,4,2,1,2,49,1
16111,S,70000,4,2,1,2,50,1
16112,S,70000,4,2,1,2,51,1
16113,S,70000,4,2,0,2,51,1
16114,M,70000,4,2,1,2,51,1
16115,S,70000,0,0,0,1,45,0
16116,S,70000,0,0,1,1,45,1
16117,M,40000,4,3,1,2,51,0
16118,M,70000,1,0,0,1,51,1
16119,M,40000,4,3,1,2,52,0
16120,M,40000,4,3,1,3,53,0
16121,M,40000,4,2,0,2,52,1
16122,M,40000,4,2,1,2,52,1
16123,M,40000,4,2,1,2,52,1
16124,M,40000,4,2,1,2,52,1
16125,M,60000,1,0,1,1,53,1
16126,M,60000,1,0,1,1,52,1
16127,M,60000,1,0,1,1,53,1
16128,M,60000,1,0,1,1,52,1
16129,S,40000,4,2,1,2,53,1
16130,S,40000,0,0,0,1,53,0
16131,S,40000,0,0,0,1,53,0
16132,M,60000,1,0,1,1,53,1
16133,S,50000,0,0,0,1,46,0
16134,S,50000,0,0,0,1,46,0
16135,S,50000,0,0,0,1,46,1
16136,S,50000,0,0,0,1,46,1
16137,S,50000,0,0,1,1,47,1
16138,S,60000,0,0,0,1,47,1
16139,M,60000,1,0,1,1,53,1
16140,M,60000,1,0,1,1,54,1
16141,M,60000,1,0,1,1,53,1
16142,S,60000,4,3,1,0,55,1
16143,M,60000,4,3,1,0,55,0
16144,M,70000,1,0,1,1,54,1
16145,S,70000,5,5,1,3,54,1
16146,M,80000,1,0,1,0,55,1
16147,M,80000,1,0,1,1,55,1
16148,M,80000,1,0,1,1,56,1
16149,S,60000,3,2,1,1,56,0
16150,M,60000,1,0,1,1,56,1
16151,M,60000,1,0,1,1,56,1
16152,M,70000,5,4,1,0,55,0
16153,M,70000,5,4,1,1,56,0
16154,M,70000,5,4,1,2,55,0
16155,M,80000,4,4,1,1,45,1
16156,M,90000,1,0,1,0,44,1
16157,M,90000,1,0,0,0,44,1
16158,M,100000,1,0,1,0,44,1
16159,M,100000,1,0,1,0,44,1
16160,M,60000,2,2,1,1,45,1
16161,M,60000,2,2,1,1,45,1
16162,S,70000,5,5,1,3,45,0
16163,S,60000,2,2,1,1,46,1
16164,S,60000,2,2,1,1,47,1
16165,M,70000,5,5,1,3,47,0
16166,M,70000,5,5,1,3,46,0
16167,M,70000,5,5,1,3,47,0
16168,M,70000,5,5,1,4,46,0
16169,S,70000,5,5,1,4,47,1
16170,S,80000,5,5,1,3,47,0
16171,M,80000,5,5,1,3,48,0
16172,S,80000,5,5,1,4,47,0
16173,M,60000,2,2,1,1,49,0
16174,S,60000,3,3,0,1,49,0
16175,S,60000,3,3,0,1,48,0
16176,S,70000,0,0,1,1,45,1
16177,S,70000,0,0,0,1,45,0
16178,M,80000,5,5,1,4,45,0
16179,S,80000,5,5,1,4,45,0
16180,S,70000,0,0,0,1,48,1
16181,S,70000,0,0,0,1,48,0
16182,M,60000,3,3,1,2,49,0
16183,S,60000,3,3,1,2,49,0
16184,M,60000,4,4,1,1,49,0
16185,S,60000,4,4,1,3,49,0
16186,S,30000,0,0,1,1,39,0
16187,S,20000,0,0,0,2,33,0
16188,S,20000,0,0,0,2,34,0
16189,M,30000,0,0,0,1,35,0
16190,S,30000,0,0,0,1,35,0
16191,S,30000,0,0,1,1,36,0
16192,S,30000,0,0,0,1,35,0
16193,S,30000,0,0,0,1,35,0
16194,S,30000,0,0,0,1,40,0
16195,M,30000,0,0,0,1,41,0
16196,M,40000,1,1,1,1,40,1
16197,S,20000,0,0,0,2,41,1
16198,S,30000,0,0,1,1,41,0
16199,S,40000,2,2,1,0,41,1
16200,S,10000,0,0,0,2,42,0
16201,S,20000,0,0,1,2,42,1
16202,S,30000,0,0,0,1,42,0
16203,S,40000,2,2,1,0,43,1
16204,S,40000,2,2,1,1,43,1
16205,S,40000,2,2,1,1,43,1
16206,S,40000,2,2,1,1,42,1
16207,S,40000,2,2,1,1,43,1
